Date,Return,(#) Ease of Coding,(#) Journalist Confidence,Clarity,Number of Coders,Article Title,Newspaper,Article Link/Location,Commodities,Corporate,Elections,Exrate,Foreign,Govspend,Trade,Macro,Monetary,Noart,Other,Otherpol,Reg,Sovmil,Taxes,Terror,Unknown,Policy,Year,Month,Day
6/4/2010,-0.0348,3.000,3.000,1.679,2,"Dow Falls 323.31, Back Below 10000 ??? Double Whammy of Disappointing Jobs Report and 'a Postcard From Hungary' Weigh on Stocks ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,6,4
6/2/2010,0.0258,2.000,2.000,0.063,2,Fast Rebound For Markets As Dow Rises 225.52 Points ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,2010,6,2
5/27/2010,0.0331,2.000,2.000,0.113,2,Dow Surges as Europe Fears Ebb ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.25,2010,5,27
5/20/2010,-0.0386,2.000,2.000,0.252,2,"Pro?Growth Collapse Pounds Markets? Unwinding of Risky, Highly Leveraged Investments Sends Dow Down 376.36? Oil, Dollar Join Plunge ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,5,20
5/10/2010,0.0436,3.000,3.000,1.679,2,"Bailout, Indeed: Dow Up 404 ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,5,10
5/6/2010,-0.0322,1.000,3.000,0.326,2,"MARKET TUMULT: FROM A SLIGHT GAIN, TO DOWN 998.50 POINTS, TO DOWN 347.80? Dow Takes a Harrowing 1,010.14?Point Trip? Biggest Poi… More like this + MARKET TUMULT: FROM A SLIGHT GAIN, TO DOWN 998.50 POINTS, TO DOWN 347.80; Dow Takes a Harrowing 1,010.14-Point Trip; Biggest Point Fall, Before a Snapback; Glitch Makes Thing Worse Lauricella, Tom; McKay, Peter A .",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,5,6
2/4/2010,-0.0310,3.000,3.000,1.176,2,Global Markets Shudder --- Doubts About U.S. Economy and a Debt Crunch in Europe Jolt Hopes for a Recovery -,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,0,0,0,0.125,2010,2,4
10/30/2009,-0.0280,3.000,3.000,1.426,2,"Volatile Week Ends With 249?Point Drop ??? For October, Blue?Chip Stocks Were Virtually Unchanged as Investors Weighed the Risks ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,10,30
10/1/2009,-0.0254,3.000,2.000,1.273,2,Dow Loses 203 Points To Start New Quarter ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,10,1
7/15/2009,0.0295,3.000,3.000,1.679,2,"Dow Soars 256 Points, Powered By Upbeat Intel ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7,15
7/2/2009,-0.0289,3.000,3.000,1.679,2,"Dow Drops 223.32 and Oil Slides ??? Many Investors Sell Stocks, and Flock to Treasurys, After Soft Jobs Report ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,7,2
6/22/2009,-0.0298,3.000,3.000,1.270,2,"Markets Fall on Growth Fears ??? After Lofty Gains, Stocks, Commodities Drop Amid Worries Over Global Contraction ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,6,22
6/1/2009,0.0260,3.000,3.000,1.679,2,"Dow Surges, Is Nearly Up for '09 ??? A 221.11?Point Rally Leaves the Blue Chips Less Than 55 Points From Black ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,6,1
5/26/2009,0.0262,3.000,3.000,1.431,2,Large Stock Focus: J.P. Morgan Adds 6.2% As Tiffany Rises 6.3% ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,2009,5,26
5/18/2009,0.0304,2.500,2.500,0.841,2,Blue Chips Add 235.44 On Signs Of Rebound ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2009,5,18
5/13/2009,-0.0263,3.000,3.000,1.134,2,Blue Chips Lose 184.22 To Give Back May's Gains ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,5,13
5/4/2009,0.0331,3.000,3.000,1.199,2,Dow Industrials Jump 214.33 Points ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,0,0,0,0.125,2009,5,4
4/20/2009,-0.0421,2.500,2.000,0.175,2,"3/28/2018 Large Stock Focus: BofA, Citi, TI Slide; Sun Is a Bright Spot -",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,2009,4,20
4/9/2009,0.0371,3.000,3.000,0.915,2,"Stocks Ride Wells Fargo Past 8000 ??? Bank's Optimism Follows Sector's Long, Cold Winter: 'Strong Are Stronger' ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,9
4/2/2009,0.0285,3.000,3.000,0.497,2,Financials Lead the Charge As Dow Gains 216.48 Points ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.875,0,0,0,0,0.875,2009,4,2
3/30/2009,-0.0352,3.000,3.000,0.714,2,"Investors Hit Brakes, Dow Skids ??? Blue Chips Fall 3.3% to 7522.02 on Declines in Auto Makers and Banks ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0.25,0,0,0,0,0,0.375,0,0,0,0,0,0.625,2009,3,30
3/23/2009,0.0703,3.000,3.000,1.361,2,Dow Surges 497.48 Points? Can the Rally Keep Going? ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0,0,0,0,0,0.875,2009,3,23
3/17/2009,0.0320,3.000,3.000,1.443,2,"Dow Industrials, Up 178.73, Get a Lift From Financials ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,3,17
3/12/2009,0.0407,3.000,3.000,0.888,2,Dow Rises 623.01 Points in 3 Days ??? Is the Winning Streak a Bottom for the Stock Market or a Head Fake? ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,2009,3,12
3/10/2009,0.0628,3.000,2.500,1.552,2,Stocks Leap as Citi Sees Profit ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.875,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.125,2009,3,10
3/5/2009,-0.0416,3.000,2.500,0.554,2,"Dow Falls 281.40, Now Down 25% for Year ??? Investors Hoping for a Bottom Get More Declines Instead? Citigroup Trades Under $1 a Share ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0,0,0,0.125,0,0,0,0,0,0,0.875,2009,3,5
3/2/2009,-0.0461,3.000,2.500,0.751,2,"Stocks Hit '97 Level, Signaling Long Slump ??? Dow's Plunge Below 6800 Comes as Investors Bet on a Sustained Earnings Downturn? Markets Shudder A… More like this + Stocks Hit '97 Level, Signaling Long Slump --- Dow's Plunge Below 6800 Comes as Investors Bet on a Sustained Earnings Downturn; Markets Shudder Across the Globe Lauricella, Tom; Lobb, Annelena.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0.125,0,0.75,0,0,0,0,0,0,0,0,0,0.125,2009,3,2
2/24/2009,0.0396,3.000,3.000,0.454,2,"Rising 236.16, Dow Erases Most of Loss Seen Monday ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2009,2,24
2/23/2009,-0.0346,3.000,3.000,1.270,2,"Recession Worry Seizes the Day and Dow ??? Blue Chips Slide 250.89 Points, or 3.4%, to 7114.78 as Investors Shun Every Market Sector ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,2,23
2/17/2009,-0.0444,2.500,2.500,1.443,2,"Dow, at 7552.60, Plumbs Bear?Market Low ??? Wal?Mart Gains, but That's It as Industrials Slide 3.8%? GM on Brink and a Bank Selloff ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,2009,2,17
2/10/2009,-0.0486,3.000,3.000,0.473,2,Blue Chips Slide 381.99? Rescue Talk Falls Flat ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2009,2,10
2/6/2009,0.0272,3.000,2.500,0.388,2,Dow Losing Streak Ends at Four Weeks ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2009,2,6
1/29/2009,-0.0326,3.000,3.000,1.202,2,"Dow Drops 226.44 Points, Ending a 3?Day Win Streak ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,1,29
1/28/2009,0.0331,2.500,3.000,0.768,2,"Large Stock Focus: Rally Benefits BofA, Citi, Wells, Starbucks ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.375,0,0,0.625,0,0,0,0,0,0,0,0,1,2009,1,28
1/21/2009,0.0426,3.000,2.500,0.447,2,Dow Gains 279.01 Points As Financials Bounce Back ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,21
1/20/2009,-0.0523,3.000,3.000,0.951,2,Stocks Fall Victim to New Bank Concerns ??? Dow's Decline Of 332.13 Is Worst For Inauguration ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.875,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,2009,1,20
1/14/2009,-0.0331,2.000,2.000,0.223,2,Dow Slides 248 Points? Loss Streak Stands at Six ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2009,1,14
1/7/2009,-0.0293,3.000,3.000,0.808,2,Large Stock Focus: Rally? Alcoa and Intel Show Way Back Down ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,7
1/2/2009,0.0318,2.000,3.000,-0.743,2,Stocks Gain 258 Points To Open '09 ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2009,1,2
12/16/2008,0.0510,3.000,3.000,1.048,2,Blue Chips Soar 359.61 After Rates Cut to Bone ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2008,12,16
12/11/2008,-0.0282,3.000,3.000,1.202,2,"Dow Tips Into Red, off 196.33, As Economic Picture Darkens ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.25,2008,12,11
12/8/2008,0.0380,3.000,3.000,1.679,2,"Dow Jumps 298.76 Points, Led by GM ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2008,12,8
12/5/2008,0.0371,3.000,2.500,-0.523,2,"Dow Up, Oil Down On Poor Jobs Data ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,2008,12,5
12/4/2008,-0.0287,3.000,3.000,1.498,2,Dow Tumbles 215.45 Points On Worries Of Job Losses ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,2008,12,4
12/3/2008,0.0265,3.000,3.000,0.161,2,Dow Takes Circuitous Path To a Gain of 172.60 Points ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,12,3
12/2/2008,0.0394,1.500,1.500,-0.977,2,"Dow Rallies By 270 Points, With Banks Blazing Way ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,12,2
12/1/2008,-0.0886,3.000,2.500,1.573,2,"Postholiday Blues: Dow Falls 679.95 Points ??? Selloff Is Fourth?Biggest Point Drop in History, Erasing More Than Half of the Latest Rally ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,12,1
11/26/2008,0.0356,3.000,3.000,0.105,2,Large Stock Focus: GM and Ford Gain As Toyota Declines ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2008,11,26
11/24/2008,0.0634,3.000,3.000,1.308,2,Dow Gains 396.97 Points on Bailout Hopes ??? Citigroup Gains 58% as Financials Rally ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2008,11,24
11/21/2008,0.0633,3.000,3.000,1.679,2,Blue Chips Rally 494.13 But Paralysis Takes Hold ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,11,21
11/20/2008,-0.0660,3.000,3.000,0.677,2,"Market's Fall Deepens as Concerns Mount on Banks ??? Broad S&P Index Declines to 11?Year Low, Oil Drops Below $50, Investors Face Margin Calls? 'I… More like this + Market's Fall Deepens as Concerns Mount on Banks --- Broad S&P Index Declines to 11-Year Low, Oil Drops Below $50, Investors Face Margin Calls; 'I Can't Take It, I Can't Sleep' Browning, E S.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2008,11,20
11/19/2008,-0.0606,2.000,2.000,1.185,2,Dow Declines 427.47? Year's Drop Near 40% ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.25,2008,11,19
11/17/2008,-0.0258,3.000,3.000,1.003,2,"DJIA, Down 223.73 Points, Flirts With Bear?Market Low ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2008,11,17
11/14/2008,-0.0418,3.000,2.500,1.275,2,"DJIA Falls 337 Points, Led by Intel ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,11,14
11/13/2008,0.0689,1.500,1.000,-0.920,2,"Dow Shakes Off Drop, Roars Up 552.59 ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,11,13
11/12/2008,-0.0511,3.000,3.000,0.794,2,"Dow Slides 411.30 Points On 'Yes, But' Over Rescue ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.125,0,0.75,0,0,0,0.125,0,0,0,0,0,0.25,2008,11,12
11/7/2008,0.0290,1.500,1.500,-0.411,2,"Dow Rallies By 248.02, But Declines 4.1% on Week ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,11,7
11/6/2008,-0.0495,3.000,2.500,1.443,2,"Dow Tumbles 929.49 in Two Days? Stocks' Pullback Since Election?Day Rally, at 9.7%, Is Worst Since '87 ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,2008,11,6
11/5/2008,-0.0519,2.500,2.500,1.443,2,Business and Finance ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,11,5
11/4/2008,0.0403,3.000,3.000,1.679,2,Stock Investors Pull 'Rally' Lever? Dow Rises 305.45 Points Before Election News? Asia Gains Continue Wednesday ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.875,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.875,2008,11,4
10/30/2008,0.0270,2.000,2.000,-0.420,2,"Dow Rises, But October Was Brutal ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,1,2008,10,30
10/28/2008,0.1072,3.000,2.500,0.156,2,Blue Chips Jump 889.35 Points? Historic Gain for Dow? Is a Bottom Near or More Declines Likely? ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.5,0,0.375,0.125,0,0,0,0,0,0,0,0,0.625,2008,10,28
10/27/2008,-0.0318,3.000,3.000,0.980,2,Swift Drop Late in Day Leaves Dow Down 2.42% ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,10,27
10/24/2008,-0.0342,2.000,2.000,-0.661,2,"Large Stock Focus: Dow, Nasdaq, S&P End Week at Lows Hit in '03? All 30 Industrials Declined on Friday, Leaving Blue?Chip Index Down 23% for Octob… More like this + Large Stock Focus: Dow, Nasdaq, S&P End Week at Lows Hit in '03; All 30 Industrials Declined on Friday, Leaving Blue-Chip Index Down 23% for October Curran, Rob.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,2008,10,24
10/22/2008,-0.0591,3.000,3.000,0.650,2,Markets Fall as Fears of Slump Span World? Currencies in Turmoil? Dow Nears Its 5?Year Low ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0.75,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,2008,10,22
10/21/2008,-0.0306,3.000,3.000,1.679,2,Blue Chips Drop 2.5% On Concerns About Profits ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0.75,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,2008,10,21
10/20/2008,0.0470,3.000,3.000,0.693,2,"Dow Soars 413.21, With All 30 Rising? Worst in Rearview? ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0,0,0,0,0.375,0,0,0.375,0,0,0,0,0,0,0,0,0.75,2008,10,20
10/16/2008,0.0433,2.500,2.000,-0.592,2,"Dow, Rallying Late, Jumps 401.35? Bargain Hunters Win Out, After 816?Point Swing From Trough?to?Peak ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,2008,10,16
10/15/2008,-0.0900,3.000,3.000,1.679,2,"Economic Fears Reignite Market Slump? Stocks Post Biggest Drop Since 1987 Crash as Retail Sales Fall, Commodities Sink and Investors Worry Abou… More like this + Economic Fears Reignite Market Slump; Stocks Post Biggest Drop Since 1987 Crash as Retail Sales Fall, Commodities Sink and Investors Worry About Hedge Funds Sudeep Reddy, Jennifer Saranow and Ann Zimmerman.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,2008,10,15
10/13/2008,0.1151,3.000,3.000,0.305,2,Dow Takes Giant Leap As Bailouts Snap Gloom ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0,0,0,0,0.125,0,0,0,0,0,1,2008,10,13
10/9/2008,-0.0757,3.000,3.000,-0.038,2,"Market's 7?Day Rout Leaves U.S. Reeling? Stocks in a Slow?Motion Crash as Dow Drops Another 679 Points? After Year of Declines, Investors Lose $8.4… More like this + Market's 7-Day Rout Leaves U.S. Reeling; Stocks in a Slow-Motion Crash as Dow Drops Another 679 Points; After Year of Declines, Investors Lose $8.4 Trillion of Wealth Browning, E S; Lobb, Annelena.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.625,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,2008,10,9
10/7/2008,-0.0582,3.000,3.000,-0.438,2,"Dow's Damage: 13% in Five Days? Industrials Lose 508.39 Points, and the S&P Slips Under 1000 ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.625,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,2008,10,7
10/6/2008,-0.0378,2.000,1.000,-0.549,2,Dow Industrials Fall Below 10000? European Markets Also Swoon as Governments' Efforts Fail to Allay Fears ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,10,6
10/2/2008,-0.0397,3.000,3.000,1.588,2,"Dow Falls 348.22, as Pressure Dogs Insurers? Recession Worries Trump Bailout Hope? 'A Vortex of Selling' ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,10,2
9/30/2008,0.0540,3.000,3.000,1.679,2,Quarterly Markets Review: Warily We Roll Along: Investors Look To Washington After a Bumpy Quarter ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0,0,0,0,0.125,0,0,0,0,0,1,2008,9,30
9/29/2008,-0.0871,3.000,3.000,1.679,2,"Bailout Plan Rejected, Markets Plunge, Forcing New Scramble to Solve Crisis ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0,0,0,0,0.125,0,0,0,0,0,1,2008,9,29
9/22/2008,-0.0379,3.000,3.000,0.648,2,"Dow Industrials Fall 372.75, Giving Back Friday's Rally ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,0,1,2008,9,22
9/19/2008,0.0402,3.000,3.000,1.047,2,"U.S. Bailout Plan Calms Markets, But Struggle Looms Over Details ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.375,0,0,0.25,0,0,0.375,0,0,0,0,0,1,2008,9,19
9/18/2008,0.0429,3.000,3.000,0.646,2,"U.S. Drafts Sweeping Plan to Fight Crisis As Turmoil Worsens in Credit Markets? Paulson Briefs Congress on Idea to Buy Bad Assets From Banks, Insu… More like this + U.S. Drafts Sweeping Plan to Fight Crisis As Turmoil Worsens in Credit Markets; Paulson Briefs Congress on Idea to Buy Bad Assets From Banks, Insure Money- Market Funds; Stocks Rebound Sharply Deborah Solomon and Damian Paletta.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,1,2008,9,18
